,u,shear,TI,Seed No
732,3.49146,0.75872,0.20089,733
733,3.49213,1.61257,0.33065,734
734,3.4928,1.3523,0.2911,735
735,3.49347,-0.16945,0.05984,736
736,3.49414,0.836,0.21264,737
737,3.49481,1.84762,0.36638,738
738,3.49548,1.58747,0.32685,739
739,3.49615,-0.09164,0.07167,740
740,3.49683,2.18026,0.41695,741
741,3.4975,0.50157,0.16182,742
742,3.49817,0.24179,0.12234,743
743,3.49884,1.25257,0.27596,744
744,3.49951,0.99644,0.23704,745
745,3.50018,0.10458,0.10149,746
746,3.50085,0.48227,0.15889,747
747,3.50153,1.96167,0.38374,748
748,3.5022,-0.18962,0.05678,749
749,3.50287,1.28942,0.28158,750
750,3.50354,1.66671,0.33892,751
751,3.50421,0.77556,0.20348,752
752,3.50488,1.78334,0.35665,753
753,3.50555,0.89244,0.22124,754
754,3.50623,0.00642,0.08657,755
755,3.5069,1.48408,0.31117,756
756,3.50757,0.59824,0.17653,757
757,3.50824,2.07537,0.40105,758
758,3.50891,1.1897,0.26644,759
759,3.50958,0.2997,0.13116,760
760,3.51025,0.04435,0.09234,761
761,3.51093,1.0524,0.24557,762
762,3.5116,2.05493,0.39796,763
763,3.51227,0.38186,0.14365,764
764,3.51294,1.38419,0.29601,765
765,3.51361,-0.28827,0.04178,766
766,3.51428,0.71386,0.19412,767
767,3.51495,1.72089,0.3472,768
768,3.51562,0.70052,0.19209,769
769,3.5163,1.70725,0.34513,770
770,3.51697,1.37484,0.2946,771
771,3.51764,-0.29609,0.04059,772
772,3.51831,2.03834,0.39547,773
773,3.51898,0.36781,0.14152,774
774,3.51965,0.03581,0.09105,775
775,3.52032,1.04173,0.24397,776
776,3.521,1.17876,0.2648,777
777,3.52167,0.29118,0.12987,778
778,3.52234,0.58377,0.17436,779
779,3.52301,2.05599,0.39817,780
780,3.52368,-0.00167,0.08535,781
781,3.52435,1.47019,0.30912,782
782,3.52502,1.76242,0.35355,783
783,3.5257,0.87556,0.21872,784
784,3.52637,1.64361,0.33549,785
785,3.52704,0.75704,0.2007,786
786,3.52771,-0.19805,0.0555,787
787,3.52838,1.27251,0.27908,788
788,3.52905,0.46432,0.15621,789
789,3.52972,1.93434,0.3797,790
790,3.5304,0.97965,0.23456,791
791,3.53107,0.09398,0.0999,792
792,3.53174,0.23083,0.12071,793
793,3.53241,1.23399,0.27323,794
794,3.53308,2.1486,0.4123,795
795,3.53375,0.48359,0.15914,796
796,3.53442,1.5641,0.32343,797
797,3.5351,-0.10033,0.07036,798
798,3.53577,0.81394,0.20937,799
799,3.53644,1.81611,0.36175,800
800,3.53711,1.32778,0.28751,801
801,3.53778,-0.17883,0.05842,802
802,3.53845,0.7349,0.19736,803
803,3.53912,1.57975,0.32582,804
804,3.53979,0.15152,0.10866,805
805,3.54047,0.9962,0.2371,806
806,3.54114,1.9092,0.37593,807
807,3.54181,0.40386,0.14703,808
808,3.54248,0.54033,0.16778,809
809,3.54315,2.16251,0.41445,810
810,3.54382,1.21065,0.26972,811
811,3.54449,0.17107,0.11163,812
812,3.54517,1.87022,0.37002,813
813,3.54584,0.83084,0.21196,814
814,3.54651,-0.12024,0.06734,815
815,3.54718,1.50058,0.31381,816
816,3.54785,-0.23792,0.04944,817
817,3.54852,1.38243,0.29585,818
818,3.54919,1.6731,0.34006,819
819,3.54987,0.63469,0.18214,820
820,3.55054,1.09084,0.25151,821
821,3.55121,0.05283,0.09366,822
822,3.55188,0.34352,0.13787,823
823,3.55255,1.96233,0.38405,824
824,3.55322,2.09825,0.40473,825
825,3.55389,0.59693,0.17641,826
826,3.55457,0.26748,0.1263,827
827,3.55524,1.10936,0.25434,828
828,3.55591,0.92575,0.22642,829
829,3.55658,1.76728,0.35441,830
830,3.55725,1.43785,0.30431,831
831,3.55792,-0.06202,0.07619,832
832,3.55859,1.93933,0.38058,833
833,3.55927,0.43983,0.15252,834
834,3.55994,0.1108,0.10248,835
835,3.56061,0.9517,0.23038,836
836,3.56128,0.76833,0.20249,837
837,3.56195,1.60889,0.33033,838
838,3.56262,1.27987,0.28029,839
839,3.56329,-0.21819,0.05244,840
840,3.56396,-0.08228,0.07312,841
841,3.56464,1.53225,0.31869,842
842,3.56531,1.82186,0.36274,843
843,3.56598,0.78714,0.20536,844
844,3.56665,1.24164,0.27449,845
845,3.56732,0.20731,0.11717,846
846,3.56799,0.49695,0.16122,847
847,3.56866,2.10995,0.40657,848
848,3.56934,0.37965,0.14338,849
849,3.57001,1.99219,0.38867,850
850,3.57068,1.04603,0.24475,851
851,3.57135,0.01265,0.08756,852
852,3.57202,1.70172,0.34449,853
853,3.57269,0.66855,0.18733,854
854,3.57336,-0.27685,0.04352,855
855,3.57404,1.33435,0.28861,856
856,3.57471,1.46971,0.30921,857
857,3.57538,-0.02437,0.08193,858
858,3.57605,0.88173,0.21977,859
859,3.57672,1.71952,0.34721,860
860,3.57739,0.30316,0.13175,861
861,3.57806,1.14079,0.25918,862
862,3.57874,2.04618,0.39692,863
863,3.57941,0.55334,0.16982,864
864,3.58008,0.06984,0.09626,865
865,3.58075,1.0623,0.24725,866
866,3.58142,1.96716,0.38491,867
867,3.58209,0.31998,0.13432,868
868,3.58276,1.38896,0.29695,869
869,3.58344,-0.25765,0.04644,870
870,3.58411,0.64687,0.18405,871
871,3.58478,1.63836,0.3349,872
872,3.58545,1.77336,0.35544,873
873,3.58612,0.89834,0.22231,874
874,3.58679,-0.0443,0.0789,875
875,3.58746,1.40705,0.29971,876
876,3.58813,0.60939,0.17836,877
877,3.58881,2.06021,0.39909,878
878,3.58948,1.11795,0.25573,879
879,3.59015,0.24381,0.12274,880
880,3.59082,1.00102,0.23795,881
881,3.59149,0.12716,0.10499,882
882,3.59216,0.41526,0.14883,883
883,3.59283,1.86483,0.36938,884
884,3.59351,-0.16112,0.06113,885
885,3.59418,1.28811,0.28164,886
886,3.59485,1.57587,0.32542,887
887,3.59552,0.70269,0.19257,888
888,3.59619,0.83751,0.21308,889
889,3.59686,1.82634,0.36354,890
890,3.59753,1.49982,0.31386,891
891,3.59821,-0.14147,0.06412,892
892,3.59888,2.15151,0.41303,893
893,3.59955,0.51061,0.16334,894
894,3.60022,0.18447,0.11372,895
895,3.60089,1.17253,0.26407,896
896,3.60156,1.17239,0.26405,897
897,3.60223,0.19711,0.11564,898
898,3.60291,0.52542,0.1656,899
899,3.60358,2.15673,0.41384,900
900,3.60425,-0.13139,0.06566,901
901,3.60492,1.49954,0.31384,902
902,3.60559,1.82746,0.36374,903
903,3.60626,0.85295,0.21545,904
904,3.60693,0.71829,0.19496,905
905,3.6076,1.57747,0.32571,906
906,3.60828,1.28779,0.28163,907
907,3.60895,-0.15025,0.06279,908
908,3.60962,1.86596,0.36962,909
909,3.61029,0.42826,0.15083,910
910,3.61096,0.13892,0.1068,911
911,3.61163,0.99743,0.23745,912
912,3.6123,0.25325,0.1242,913
913,3.61298,1.1115,0.25481,914
914,3.61365,2.05557,0.39849,915
915,3.61432,0.6191,0.17988,916
916,3.61499,1.39986,0.2987,917
917,3.61566,-0.03609,0.08016,918
918,3.61633,0.9076,0.22379,919
919,3.617,1.76499,0.35428,920
920,3.61768,1.63051,0.33382,921
921,3.61835,0.6586,0.1859,922
922,3.61902,-0.24622,0.04818,923
923,3.61969,1.37947,0.29561,924
924,3.62036,0.33105,0.13605,925
925,3.62103,1.95618,0.38339,926
926,3.6217,1.0517,0.24573,927
927,3.62238,0.08072,0.09795,928
928,3.62305,0.55966,0.17085,929
929,3.62372,2.03118,0.39482,930
930,3.62439,1.12722,0.25723,931
931,3.62506,0.30938,0.13275,932
932,3.62573,1.70341,0.34494,933
933,3.6264,0.88574,0.22048,934
934,3.62708,-0.01753,0.08299,935
935,3.62775,1.45278,0.3068,936
936,3.62842,1.31866,0.28638,937
937,3.62909,-0.26555,0.04524,938
938,3.62976,0.67543,0.18848,939
939,3.63043,1.68277,0.34181,940
940,3.6311,0.02241,0.08908,941
941,3.63177,1.02955,0.24239,942
942,3.63245,1.96979,0.38551,943
943,3.63312,0.38687,0.14456,944
944,3.63379,2.08305,0.40276,945
945,3.63446,0.50058,0.16187,946
946,3.63513,0.21275,0.11805,947
947,3.6358,1.21898,0.27123,948
948,3.63647,0.78787,0.20561,949
949,3.63715,1.79373,0.35873,950
950,3.63782,1.50587,0.31491,951
951,3.63849,-0.07514,0.07423,952
952,3.63916,-0.20873,0.0539,953
953,3.63983,1.25777,0.27715,954
954,3.6405,1.58325,0.3267,955
955,3.64117,0.7682,0.20262,956
956,3.64185,0.93148,0.22748,957
957,3.64252,0.11677,0.10345,958
958,3.64319,0.44222,0.153,959
959,3.64386,1.90735,0.37605,960
960,3.64453,-0.05688,0.07701,961
961,3.6452,1.40789,0.30002,962
962,3.64587,1.73297,0.34951,963
963,3.64655,0.91884,0.22557,964
964,3.64722,1.08192,0.25039,965
965,3.64789,0.26812,0.1265,966
966,3.64856,0.59318,0.17599,967
967,3.64923,2.05659,0.39879,968
968,3.6499,1.923,0.37846,969
969,3.65057,0.34605,0.13836,970
970,3.65125,0.05924,0.0947,971
971,3.65192,1.062,0.24737,972
972,3.65259,0.63241,0.18197,973
973,3.65326,1.6348,0.33459,974
974,3.65393,1.34796,0.29092,975
975,3.6546,-0.22754,0.05103,976
976,3.65527,1.46089,0.30812,977
977,3.65594,-0.11417,0.06829,978
978,3.65662,0.82133,0.21074,979
979,3.65729,1.82283,0.36324,980
980,3.65796,0.17205,0.11188,981
981,3.65863,1.17335,0.26435,982
982,3.6593,2.10813,0.40669,983
983,3.65997,0.53434,0.16705,984
984,3.66064,0.40129,0.14679,985
985,3.66132,1.86092,0.36905,986
986,3.66199,0.96429,0.23252,987
987,3.66266,0.1531,0.109,988
988,3.66333,1.53588,0.31956,989
989,3.664,0.72484,0.19606,990
990,3.66467,-0.17111,0.05963,991
991,3.66534,1.28735,0.28172,992
992,3.66602,1.76169,0.35396,993
993,3.66669,0.79986,0.20749,994
994,3.66736,-0.09558,0.07113,995
995,3.66803,1.51321,0.31613,996
996,3.6687,0.47565,0.15812,997
997,3.66937,2.0839,0.40304,998
998,3.67004,1.18879,0.26673,999
999,3.67072,0.22787,0.12039,1000
1000,3.67139,0.09516,0.10018,1001
1001,3.67206,0.94254,0.22923,1002
1002,3.67273,1.87467,0.37119,1003
1003,3.6734,0.45644,0.1552,1004
1004,3.67407,1.22732,0.27261,1005
1005,3.67474,-0.1904,0.05669,1006
1006,3.67542,0.74135,0.1986,1007
1007,3.67609,1.58791,0.32753,1008
1008,3.67676,0.85393,0.21574,1009
1009,3.67743,1.70023,0.34464,1010
1010,3.6781,1.41487,0.30118,1011
1011,3.67877,-0.00166,0.08544,1012
1012,3.67944,1.98436,0.38792,1013
1013,3.68011,0.56816,0.17223,1014
1014,3.68079,0.28312,0.12881,1015
1015,3.68146,1.12878,0.25762,1016
1016,3.68213,0.99624,0.23743,1017
1017,3.6828,0.03783,0.09146,1018
1018,3.68347,0.36049,0.1406,1019
1019,3.68414,1.96369,0.38479,1020
1020,3.68481,-0.28494,0.04229,1021
1021,3.68549,1.31789,0.28643,1022
1022,3.68616,1.64019,0.33552,1023
1023,3.68683,0.6825,0.18965,1024
1024,3.6875,0.98472,0.23569,1025
1025,3.68817,0.02741,0.08987,1026
1026,3.68884,0.3497,0.13896,1027
1027,3.68951,1.95107,0.38289,1028
1028,3.69019,-0.29498,0.04076,1029
1029,3.69086,1.30601,0.28464,1030
1030,3.69153,1.62794,0.33368,1031
1031,3.6922,0.67135,0.18796,1032
1032,3.69287,0.84113,0.21383,1033
1033,3.69354,1.68454,0.34231,1034
1034,3.69421,1.40016,0.29899,1035
1035,3.69489,-0.01152,0.08394,1036
1036,3.69556,1.9677,0.38545,1037
1037,3.69623,0.55634,0.17045,1038
1038,3.6969,0.27229,0.12718,1039
1039,3.69757,1.11505,0.25557,1040
1040,3.69824,0.08289,0.09833,1041
1041,3.69891,0.92544,0.22668,1042
1042,3.69958,1.85226,0.36788,1043
1043,3.70026,0.44212,0.15306,1044
1044,3.70093,1.20861,0.26983,1045
1045,3.7016,-0.20103,0.05508,1046
1046,3.70227,0.72541,0.19622,1047
1047,3.70294,1.56715,0.32446,1048
1048,3.70361,1.73642,0.35025,1049
1049,3.70428,0.78226,0.20488,1050
1050,3.70496,-0.10603,0.06955,1051
1051,3.70563,1.48993,0.3127,1052
1052,3.7063,0.46065,0.15589,1053
1053,3.70697,2.05608,0.39896,1054
1054,3.70764,1.16811,0.26367,1055
1055,3.70831,0.21484,0.11844,1056
1056,3.70898,0.38411,0.14423,1057
1057,3.70966,1.82879,0.36434,1058
1058,3.71033,0.94136,0.22913,1059
1059,3.711,0.13847,0.10681,1060
1060,3.71167,1.5071,0.31533,1061
1061,3.71234,0.70437,0.19303,1062
1062,3.71301,-0.18241,0.05792,1063
1063,3.71368,1.26113,0.27786,1064
1064,3.71436,1.43005,0.3036,1065
1065,3.71503,-0.1253,0.06662,1066
1066,3.7157,0.79851,0.20738,1067
1067,3.71637,1.78749,0.35807,1068
1068,3.71704,0.15735,0.10969,1069
1069,3.71771,1.14614,0.26035,1070
1070,3.71838,2.06925,0.40101,1071
1071,3.71906,0.51513,0.16421,1072
1072,3.71973,1.8802,0.37221,1073
1073,3.7204,0.32654,0.13547,1074
1074,3.72107,0.04397,0.09241,1075
1075,3.72174,1.03194,0.24296,1076
1076,3.72241,0.60869,0.17847,1077
1077,3.72308,1.59629,0.32896,1078
1078,3.72375,1.3137,0.2859,1079
1079,3.72443,-0.23856,0.04936,1080
1080,3.7251,-0.06981,0.07508,1081
1081,3.72577,1.37004,0.29449,1082
1082,3.72644,1.6896,0.34319,1083
1083,3.72711,0.88933,0.22124,1084
1084,3.72778,1.04964,0.24567,1085
1085,3.72845,0.24968,0.12377,1086
1086,3.72913,0.56922,0.17246,1087
1087,3.7298,2.00776,0.39169,1088
1088,3.73047,-0.22043,0.05213,1089
1089,3.73114,1.21782,0.27131,1090
1090,3.73181,1.53704,0.31996,1091
1091,3.73248,0.73769,0.19814,1092
1092,3.73315,0.89784,0.22255,1093
1093,3.73383,0.09881,0.10078,1094
1094,3.7345,0.418,0.14943,1095
1095,3.73517,1.85495,0.36842,1096
1096,3.73584,2.02303,0.39404,1097
1097,3.73651,0.4746,0.15805,1098
1098,3.73718,0.19296,0.11513,1099
1099,3.73785,1.17757,0.26519,1100
1100,3.73853,0.75573,0.2009,1101
1101,3.7392,1.73998,0.35092,1102
1102,3.73987,1.45832,0.30799,1103
1103,3.74054,-0.08872,0.0722,1104
1104,3.74121,1.2703,0.27934,1105
1105,3.74188,-0.27629,0.04361,1106
1106,3.74255,0.64235,0.18363,1107
1107,3.74323,1.62579,0.33353,1108
1108,3.7439,0.00484,0.08646,1109
1109,3.74457,0.9881,0.23633,1110
1110,3.74524,1.90604,0.37625,1111
1111,3.74591,0.36067,0.1407,1112
1112,3.74658,0.52858,0.1663,1113
1113,3.74725,1.96188,0.38477,1114
1114,3.74792,1.08141,0.25056,1115
1115,3.7486,0.28482,0.12914,1116
1116,3.74927,1.64267,0.33612,1117
1117,3.74994,0.84622,0.21472,1118
1118,3.75061,-0.0336,0.08061,1119
1119,3.75128,1.39857,0.29892,1120
1120,3.75195,1.56615,0.32446,1121
1121,3.75262,0.62166,0.18049,1122
1122,3.7533,-0.25764,0.04646,1123
1123,3.75397,1.32223,0.28729,1124
1124,3.75464,0.30337,0.13198,1125
1125,3.75531,1.88271,0.37273,1126
1126,3.75598,1.00373,0.23874,1127
1127,3.75665,0.06011,0.0949,1128
1128,3.75732,0.22769,0.12044,1129
1129,3.758,1.05983,0.2473,1130
1130,3.75867,1.9752,0.38684,1131
1131,3.75934,0.58243,0.17452,1132
1132,3.76001,1.33945,0.28993,1133
1133,3.76068,-0.05284,0.07768,1134
1134,3.76135,0.86218,0.21717,1135
1135,3.76202,1.69353,0.34392,1136
1136,3.7627,0.67516,0.18867,1137
1137,3.76337,1.50631,0.31538,1138
1138,3.76404,1.2261,0.27266,1139
1139,3.76471,-0.16501,0.06058,1140
1140,3.76538,1.78544,0.35794,1141
1141,3.76605,0.39464,0.1459,1142
1142,3.76672,0.11474,0.10323,1143
1143,3.7674,0.94527,0.22985,1144
1144,3.76807,1.11235,0.25533,1145
1145,3.76874,0.17108,0.11182,1146
1146,3.76941,0.48795,0.16013,1147
1147,3.77008,2.06244,0.40019,1148
1148,3.77075,-0.14596,0.06349,1149
1149,3.77142,1.42817,0.30349,1150
1150,3.77209,1.74469,0.35175,1151
1151,3.77277,0.80412,0.20835,1152
1152,3.77344,0.80404,0.20833,1153
1153,3.77411,1.75623,0.35352,1154
1154,3.77478,1.44183,0.30558,1155
1155,3.77545,-0.13865,0.0646,1156
1156,3.77612,2.06941,0.40128,1157
1157,3.77679,0.48928,0.16035,1158
1158,3.77747,0.17523,0.11246,1159
1159,3.77814,1.12671,0.25754,1160
1160,3.77881,0.95978,0.23209,1161
1161,3.77948,0.12023,0.10408,1162
1162,3.78015,0.39703,0.14629,1163
1163,3.78082,1.78971,0.35865,1164
1164,3.78149,-0.15673,0.06185,1165
1165,3.78217,1.23565,0.27417,1166
1166,3.78284,1.51214,0.31633,1167
1167,3.78351,0.67321,0.1884,1168
1168,3.78418,1.69605,0.34438,1169
1169,3.78485,0.85733,0.21648,1170
1170,3.78552,-0.04622,0.0787,1171
1171,3.78619,1.34498,0.29085,1172
1172,3.78687,0.58038,0.17425,1173
1173,3.78754,1.97111,0.38633,1174
1174,3.78821,1.0679,0.2486,1175
1175,3.78888,0.22996,0.12082,1176
1176,3.78955,0.06352,0.09544,1177
1177,3.79022,1.01265,0.24018,1178
1178,3.79089,1.87803,0.37215,1179
1179,3.79156,0.30274,0.13192,1180
1180,3.79224,1.3251,0.28783,1181
1181,3.79291,-0.24968,0.04767,1182
1182,3.79358,0.6154,0.1796,1183
1183,3.79425,1.56367,0.32422,1184
1184,3.79492,1.39723,0.29884,1185
1185,3.79559,-0.02835,0.08143,1186
1186,3.79626,0.83622,0.21329,1187
1187,3.79694,1.63564,0.33521,1188
1188,3.79761,0.28418,0.1291,1189
1189,3.79828,1.08345,0.251,1190
1190,3.79895,1.9474,0.38276,1191
1191,3.79962,0.52292,0.16551,1192
1192,3.80029,0.35681,0.14017,1193
1193,3.80096,1.89191,0.37431,1194
1194,3.80164,0.9912,0.23693,1195
1195,3.80231,0.00744,0.08689,1196
1196,3.80298,1.61544,0.33215,1197
1197,3.80365,0.63188,0.18213,1198
1198,3.80432,-0.26817,0.04486,1199
1199,3.80499,1.26576,0.27882,1200
1200,3.80566,-0.08457,0.07286,1201
1201,3.80634,1.44891,0.30676,1202
1202,3.80701,1.724,0.34872,1203
1203,3.80768,0.74122,0.19882,1204
1204,3.80835,1.17293,0.26467,1205
1205,3.80902,0.1905,0.11482,1206
1206,3.80969,0.46561,0.15678,1207
1207,3.81036,1.99775,0.39049,1208
1208,3.81104,1.8318,0.36518,1209
1209,3.81171,0.41086,0.14843,1210
1210,3.81238,0.09906,0.10087,1211
1211,3.81305,0.89595,0.22243,1212
1212,3.81372,0.72218,0.19593,1213
1213,3.81439,1.51876,0.31744,1214
1214,3.81506,1.20698,0.26988,1215
1215,3.81573,-0.2127,0.05332,1216
1216,3.81641,1.97602,0.3872,1217
1217,3.81708,0.55662,0.17068,1218
1218,3.81775,0.24515,0.12316,1219
1219,3.81842,1.04114,0.24459,1220
1220,3.81909,0.86754,0.21811,1221
1221,3.81976,1.66323,0.3395,1222
1222,3.82043,1.35177,0.29198,1223
1223,3.82111,-0.06637,0.07564,1224
1224,3.82178,-0.23168,0.05042,1225
1225,3.82245,1.29678,0.2836,1226
1226,3.82312,1.57099,0.32543,1227
1227,3.82379,0.59146,0.176,1228
1228,3.82446,1.02177,0.24165,1229
1229,3.82513,0.04259,0.09227,1230
1230,3.82581,0.31682,0.1341,1231
1231,3.82648,1.84395,0.36709,1232
1232,3.82715,0.49945,0.16197,1233
1233,3.82782,2.02614,0.39489,1234
1234,3.82849,1.13034,0.25822,1235
1235,3.82916,0.15194,0.10895,1236
1236,3.82983,1.75113,0.35294,1237
1237,3.83051,0.77292,0.2037,1238
1238,3.83118,-0.12222,0.06712,1239
1239,3.83185,1.4033,0.29988,1240
1240,3.83252,1.23816,0.27468,1241
1241,3.83319,-0.17649,0.05884,1242
1242,3.83386,0.68149,0.18975,1243
1243,3.83453,1.47481,0.3108,1244
1244,3.83521,0.13371,0.10618,1245
1245,3.83588,0.9269,0.2272,1246
1246,3.83655,1.78426,0.35802,1247
1247,3.83722,0.37069,0.14234,1248
1248,3.83789,0.20587,0.11719,1249
1249,3.83856,1.14565,0.26059,1250
1250,3.83923,2.00252,0.39133,1251
1251,3.8399,0.44269,0.15332,1252
1252,3.84058,1.45498,0.30779,1253
1253,3.84125,-0.10435,0.06985,1254
1254,3.84192,0.75222,0.20056,1255
1255,3.84259,1.69116,0.34384,1256
1256,3.84326,1.52634,0.31869,1257
1257,3.84393,0.6977,0.19224,1258
1258,3.8446,-0.19499,0.05602,1259
1259,3.84528,1.17954,0.26577,1260
1260,3.84595,0.42414,0.1505,1261
1261,3.84662,1.79822,0.36019,1262
1262,3.84729,0.90586,0.22401,1263
1263,3.84796,0.07798,0.09768,1264
1264,3.84863,1.08754,0.25174,1265
1265,3.8493,0.25986,0.12544,1266
1266,3.84998,0.53272,0.16708,1267
1267,3.85065,1.90567,0.3766,1268
1268,3.85132,-0.01323,0.08376,1269
1269,3.85199,1.35942,0.29324,1270
1270,3.85266,1.63199,0.33484,1271
1271,3.85333,0.80491,0.20862,1272
1272,3.854,0.64056,0.18354,1273
1273,3.85468,1.57724,0.32649,1274
1274,3.85535,1.26799,0.2793,1275
1275,3.85602,-0.28667,0.04203,1276
1276,3.85669,1.88538,0.37353,1277
1277,3.85736,0.33106,0.13631,1278
1278,3.85803,0.02215,0.08917,1279
1279,3.8587,0.95814,0.23202,1280
1280,3.85938,0.00995,0.08731,1281
1281,3.86005,0.9457,0.23012,1282
1282,3.86072,1.87635,0.37216,1283
1283,3.86139,0.32329,0.13513,1284
1284,3.86206,1.25377,0.27715,1285
1285,3.86273,-0.29879,0.04018,1286
1286,3.8634,0.63153,0.18218,1287
1287,3.86407,1.56643,0.32487,1288
1288,3.86475,1.62089,0.33319,1289
1289,3.86542,0.79582,0.20726,1290
1290,3.86609,-0.02475,0.08201,1291
1291,3.86676,1.34383,0.2909,1292
1292,3.86743,0.5234,0.16568,1293
1293,3.8681,1.89153,0.37451,1294
1294,3.86877,1.07126,0.24931,1295
1295,3.86945,0.24694,0.12348,1296
1296,3.87012,0.88824,0.22137,1297
1297,3.87079,0.06417,0.09559,1298
1298,3.87146,0.41318,0.14886,1299
1299,3.87213,1.78022,0.35753,1300
1300,3.8728,-0.20766,0.05409,1301
1301,3.87347,1.15909,0.26272,1302
1302,3.87415,1.50777,0.31595,1303
1303,3.87482,0.68428,0.19025,1304
1304,3.87549,0.73874,0.19856,1305
1305,3.87616,1.67136,0.34093,1306
1306,3.87683,1.43157,0.30433,1307
1307,3.8775,-0.11642,0.06802,1308
1308,3.87817,1.97814,0.38777,1309
1309,3.87885,0.4305,0.15151,1310
1310,3.87952,0.191,0.11495,1311
1311,3.88019,1.12295,0.25722,1312
1312,3.88086,1.75822,0.3542,1313
1313,3.88153,0.35722,0.14033,1314
1314,3.8822,0.11786,0.10379,1315
1315,3.88287,0.90357,0.22374,1316
1316,3.88354,0.6642,0.1872,1317
1317,3.88422,1.44963,0.30711,1318
1318,3.88489,1.21025,0.27056,1319
1319,3.88556,-0.18955,0.05686,1320
1320,3.88623,-0.13509,0.06518,1321
1321,3.8869,1.37362,0.29551,1322
1322,3.88757,1.72133,0.3486,1323
1323,3.88824,0.75443,0.20098,1324
1324,3.88892,1.10213,0.25407,1325
1325,3.88959,0.13558,0.1065,1326
1326,3.89026,0.48327,0.15959,1327
1327,3.89093,1.99068,0.38973,1328
1328,3.8916,0.3012,0.13179,1329
1329,3.89227,1.80823,0.36188,1330
1330,3.89294,0.99192,0.23725,1331
1331,3.89362,0.02615,0.0898,1332
1332,3.89429,1.53686,0.32046,1333
1333,3.89496,0.57128,0.17303,1334
1334,3.89563,-0.24443,0.04849,1335
1335,3.8963,1.26147,0.27841,1336
1336,3.89697,1.31562,0.28668,1337
1337,3.89764,-0.08083,0.07346,1338
1338,3.89832,0.84298,0.21452,1339
1339,3.89899,1.62608,0.33409,1340
1340,3.89966,0.22535,0.12022,1341
1341,3.90033,1.00832,0.23977,1342
1342,3.901,1.93149,0.38073,1343
1343,3.90167,0.53608,0.16766,1344
1344,3.90234,1.16872,0.26427,1345
1345,3.90302,-0.22622,0.05127,1346
1346,3.90369,0.69663,0.19218,1347
1347,3.90436,1.47891,0.31164,1348
1348,3.90503,0.07969,0.09798,1349
1349,3.9057,0.86184,0.21741,1350
1350,3.90637,1.78405,0.35824,1351
1351,3.90704,0.39015,0.14539,1352
1352,3.90771,0.4443,0.15366,1353
1353,3.90839,1.94649,0.38305,1354
1354,3.90906,1.13277,0.25879,1355
1355,3.90973,0.17008,0.11178,1356
1356,3.9104,1.67593,0.34174,1357
1357,3.91107,0.71342,0.19476,1358
1358,3.91174,-0.0997,0.07059,1359
1359,3.91241,1.40137,0.29982,1360
1360,3.91309,-0.28083,0.04293,1361
1361,3.91376,1.21986,0.27211,1362
1362,3.91443,1.56574,0.32493,1363
1363,3.9151,0.60401,0.17806,1364
1364,3.91577,0.94988,0.23088,1365
1365,3.91644,-0.01151,0.08406,1366
1366,3.91711,0.33435,0.13688,1367
1367,3.91779,1.83376,0.36587,1368
1368,3.91846,1.88761,0.3741,1369
1369,3.91913,0.49702,0.16172,1370
1370,3.9198,0.25942,0.12544,1371
1371,3.92047,1.03927,0.24454,1372
1372,3.92114,0.80166,0.20826,1373
1373,3.92181,1.58123,0.32732,1374
1374,3.92249,1.34362,0.29103,1375
1375,3.92316,-0.04579,0.07883,1376
1376,3.92383,0.58424,0.17505,1377
1377,3.9245,1.50797,0.31614,1378
1378,3.92517,1.27049,0.27987,1379
1379,3.92584,-0.26268,0.0457,1380
1380,3.92651,1.81189,0.36256,1381
1381,3.92719,0.27905,0.12844,1382
1382,3.92786,0.04186,0.09222,1383
1383,3.92853,0.96493,0.23321,1384
1384,3.9292,1.01877,0.24143,1385
1385,3.92987,0.20431,0.11703,1386
1386,3.93054,0.54922,0.16971,1387
1387,3.93121,1.90029,0.37608,1388
1388,3.93188,-0.06441,0.07599,1389
1389,3.93256,1.28638,0.28232,1390
1390,3.93323,1.63098,0.33495,1391
1391,3.9339,0.81707,0.21063,1392
1392,3.93457,1.45015,0.30734,1393
1393,3.93524,0.63648,0.18305,1394
1394,3.93591,-0.17276,0.05944,1395
1395,3.93658,1.17698,0.26562,1396
1396,3.93726,0.36788,0.14202,1397
